Feature,protein_description,Pearson: Relative FoC change,Pearson p-value: Relative FoC change,Spearman: Relative FoC change,Spearman p-value: Relative FoC change,Pearson: Only last FoC measurment for each sample,Pearson p-value: Only last FoC measurment for each sample,Spearman: Only last FoC measurment for each sample,Spearman p-value: Only last FoC measurment for each sample,Pearson: Enrichment with 'Epinephrine 1uM',Pearson p-value: Enrichment with 'Epinephrine 1uM',Spearman: Enrichment with 'Epinephrine 1uM',Spearman p-value: Enrichment with 'Epinephrine 1uM',Pearson: Enrichment with 'DMSO',Pearson p-value: Enrichment with 'DMSO',Spearman: Enrichment with 'DMSO',Spearman p-value: Enrichment with 'DMSO',Pearson: Enrichment with 'Not treated',Pearson p-value: Enrichment with 'Not treated',Spearman: Enrichment with 'Not treated',Spearman p-value: Enrichment with 'Not treated',Pearson: Enrichment with 'Doxorubicin 5 uM',Pearson p-value: Enrichment with 'Doxorubicin 5 uM',Spearman: Enrichment with 'Doxorubicin 5 uM',Spearman p-value: Enrichment with 'Doxorubicin 5 uM'
4735.Q96AQ6;Q96AQ6-2.PBIP1_HUMAN.PBXIP1,Pre-B-cell leukemia transcription factor-interacting protein 1;Isoform 2 of Pre-B-cell leukemia transcription factor-interacting protein 1,0.3004541257756227,0.18571307410251403,0.47402597402597396,0.02993936808467946,0.3156133929674589,0.1634127690970969,0.2584415584415584,0.25798858739885433,0.7172581586083566,0.00025262464269516354,0.6614950926316518,0.0010922136385075189,-0.5847927169225542,0.005362985345437972,-0.6062579264286971,0.0035757320984955636,-0.2640262871214201,0.2474767124320009,-0.2758436188066451,0.22615369892633938,0.033467387151540164,0.8854882787953066,0.04494665749754947,0.8466016043733045
4736.Q96AQ8.MCUR1_HUMAN.MCUR1,Mitochondrial calcium uniporter regulator 1,-0.3946341882601059,0.0766658738280832,-0.5467532467532468,0.010324082786185743,-0.2940484518104398,0.19572878171033622,-0.33506493506493507,0.13760998567228216,-0.5928009187731433,0.004625231884918688,-0.6789028582272215,0.0007147134840956512,0.5695481420959834,0.00703711747148596,0.611490732205517,0.0032253262322942265,0.10691044203820002,0.6446182487106724,0.24369924046332336,0.2870833516536228,0.0032664474244594455,0.9887883989951968,-0.022473328748774734,0.9229715264419167
4737.Q96AT1.K1143_HUMAN.KIAA1143,Uncharacterized protein KIAA1143,0.4380095183624101,0.0470383248042337,0.029870129870129873,0.8977307350801784,0.41236361389835935,0.06322215758198955,0.10259740259740259,0.6580970577075415,-0.060777284143978136,0.793549916079731,-0.36556307750696543,0.10318200322506645,0.3809278798931302,0.08844393487073068,0.4918837430210637,0.02352037102279997,0.2502504112632308,0.27391308123404756,0.5666381112613469,0.007401035057952842,-0.6363212179588478,0.0019280619532903544,-0.606779876216918,0.0035394144753656083
4739.Q96AX1.VP33A_HUMAN.VPS33A,Vacuolar protein sorting-associated protein 33A,0.054897909211200246,0.8131634858040111,0.3194805194805195,0.15803468713885818,0.16270697437673268,0.48101051100463427,0.2558441558441559,0.2629729422417229,0.5830964721908288,0.005531127845483175,0.6092717958449424,0.003370237325449544,-0.48499116362200345,0.025853330421232036,-0.5584151307549158,0.008513886407290921,-0.4523682651125667,0.039495592170914536,-0.46796234518417307,0.03240820467252326,0.3107630539446554,0.1703355774460727,0.26967994498529685,0.237119738409395
4741.Q96AY3.FKB10_HUMAN.FKBP10,Peptidyl-prolyl cis-trans isomerase FKBP10,-0.8241340449578138,4.373240630236671e-06,-0.6883116883116883,0.0005616985208752599,-0.6067907733283076,0.003538659538100765,-0.2753246753246753,0.22706392689035132,-0.2266869031102859,0.32308266500209776,-0.1044465935734187,0.6523052872857501,0.0276275879803191,0.9053742276580464,0.2190302989440299,0.34012721844930704,-0.5227887599604937,0.01503329650385068,-0.584579159639015,0.0053839186726825855,0.8615512624788724,5.256505356270513e-07,0.606779876216918,0.0035394144753656083
4742.Q96AY4.TTC28_HUMAN.TTC28,Tetratricopeptide repeat protein 28,0.2918306406004657,0.1992795788177238,0.24155844155844156,0.29147075442919895,0.23885074283930338,0.2970789122948499,0.15064935064935067,0.514513864469408,0.2200040591648777,0.33793065957610574,0.26111648393354675,0.252918785933029,0.28798358580960565,0.2055408271928223,0.1659546974934288,0.4721771955354761,-0.15089463855467627,0.5138214011964702,-0.1637120664462203,0.478268018079792,-0.4341483477234244,0.04924485425644021,-0.40451991747794525,0.06892945839706446
4743.Q96AZ6;Q96AZ6-2.ISG20_HUMAN.ISG20,Interferon-stimulated gene 20 kDa protein;Isoform 2 of Interferon-stimulated gene 20 kDa protein,-0.21302506472118554,0.35385838896324256,-0.18311688311688312,0.426895096294335,-0.19214599945342414,0.4040425649317898,-0.18961038961038962,0.4103911543962161,0.37096699676789924,0.09780770548704108,0.3307475463158259,0.14307029097940419,-0.03106982303006764,0.8936452278739277,-0.25042713360494884,0.2735631482263846,-0.731978551232783,0.00016204193171128218,-0.6608286152441039,0.0011095049999913112,0.3959255728941129,0.07561996058763759,0.5393598899705937,0.011626196595185725
4744.Q96B23-2.ARK2N_HUMAN.ARK2N,Isoform 2 of Protein ARK2N,0.291041125868026,0.20055398376093153,0.00909090909090909,0.968803151925576,0.34290283941203065,0.12807723685308076,0.2961038961038961,0.19247618519439208,0.020117931794768028,0.9310251812847604,0.08703882797784893,0.7075476534151997,0.6505859627206301,0.001405884324294393,0.660081071561701,0.0011291749872212402,-0.1272400599404121,0.5825764608404516,-0.10764629026600785,0.6423291599629416,-0.610284785683132,0.0033034225012434845,-0.606779876216918,0.0035394144753656083
4745.Q96B26.EXOS8_HUMAN.EXOSC8,Exosome complex component RRP43,-0.05028381587599056,0.8286324441908226,-0.08961038961038961,0.6992893846688304,-0.1302498713595531,0.5736136993946411,-0.2597402597402597,0.25551913016239436,0.10345050445145051,0.6554227277146744,-0.13926212476455826,0.5471427623910577,-0.5294327466765862,0.013581661075465348,-0.37377184120141616,0.09510059218047491,0.16282260650891756,0.48069459752818144,0.10316102817159087,0.6563297340143048,0.27392459782140716,0.22953161771062855,0.35957325998039574,0.10938735926479932
4746.Q96B45.BORC7_HUMAN.BORCS7,BLOC-1-related complex subunit 7,-0.2907813450660092,0.20097450363237193,-0.503896103896104,0.019857376514157126,-0.2886422273722335,0.20445965945027852,-0.36623376623376624,0.10250352982629475,-0.6924727215247259,0.0005035244124014094,-0.7137183894183612,0.0002799674895037422,0.624049220484526,0.0024996494147322005,0.6406449358192273,0.0017549197337745498,0.28430757094156617,0.21164507327889917,0.33340448235166326,0.13969225170795127,-0.13280644599742275,0.5660481324660657,-0.11236664374387369,0.6277198733957421
4747.Q96B49.TOM6_HUMAN.TOMM6,Mitochondrial import receptor subunit TOM6 homolog,-0.4905247610604917,0.023966547593730504,-0.6597402597402597,0.0011382402645393423,-0.3654521882457087,0.10329449457426831,-0.4077922077922078,0.06650304724796138,-0.26376604390343295,0.24796034279902138,-0.2959320151246863,0.19274676789084996,0.47165329919857174,0.030887100027045915,0.4410507726176711,0.04535472971273473,-0.4578445028699506,0.0368811664944512,-0.40442113217993225,0.06900373165625778,0.3364481098621527,0.13589228741020137,0.42699324622672,0.05354353138875994
4748.Q96B54.ZN428_HUMAN.ZNF428,Zinc finger protein 428,0.5382003048983125,0.011842035535997726,0.6935064935064935,0.0004898974010404602,0.43793393729122415,0.04708077116640971,0.5324675324675324,0.01295751978995037,0.5719259597498186,0.006750812861180986,0.6963106238227914,0.00045450886025867214,-0.45519443180239777,0.03812890360183804,-0.4888935682914524,0.024510960096757035,0.06802350570817435,0.7695417229484218,-0.09942330975957672,0.6680824206969622,-0.30542742771438025,0.17818114460688714,-0.3370999312316211,0.13508811384056663
4749.Q96B77.TM186_HUMAN.TMEM186,Transmembrane protein 186,-0.1959088575187607,0.39472151434536173,-0.14805194805194805,0.5218737233561959,-0.040278434325888623,0.8623792041660476,0.20649350649350648,0.36915213065945873,-0.19429895494174193,0.3986947193788892,-0.08703882797784893,0.7075476534151997,-0.12255687664124765,0.5966402083960884,-0.12409225127887018,0.5920138030144932,0.32717807397981014,0.14769855118386707,0.35134553072933117,0.11834669282385683,0.012971523531303542,0.9554970231195302,-0.11236664374387369,0.6277198733957421
4750.Q96B97.SH3K1_HUMAN.SH3KBP1,SH3 domain-containing kinase-binding protein 1,0.2472095975760638,0.2799782640359461,-0.13856505118824058,0.5491702230816053,0.3481693553821614,0.12194276122268277,0.1856248798936808,0.4204790884272035,-0.10824459188784247,0.6404702497660012,-0.19274107711387717,0.4025604911710784,0.5752756909523451,0.0063638309657466545,0.6583899531236242,0.001174765616469977,0.12121208927066987,0.6007047026519914,0.12189619703545956,0.5986356141778124,-0.6451341214334307,0.001589202841070244,-0.542896714030637,0.010987561937257195
4751.Q96BF6.NACC2_HUMAN.NACC2,Nucleus accumbens-associated protein 2,-0.4617898192829632,0.035082962807726305,-0.5298701298701299,0.013490234568810286,-0.5543048274064206,0.009119532070911566,-0.6558441558441558,0.0012463317417583512,-0.540514322733601,0.01141450756811764,-0.6092717958449424,0.003370237325449544,0.29942440515469726,0.1872991512782444,0.3206962397508151,0.1563697010085814,0.039535005515076695,0.8648966534851166,0.133810319150107,0.5630894958604846,0.31631074265961573,0.16243371645292373,0.3370999312316211,0.13508811384056663
4752.Q96BH1.RNF25_HUMAN.RNF25,E3 ubiquitin-protein ligase RNF25,0.6075264453270568,0.0034880028044586447,0.8376623376623376,2.1620540095349673e-06,0.47996260228498555,0.027668366064830162,0.5766233766233767,0.006213392871018532,0.6209072245453993,0.002666904881839431,0.7659416862050705,5.174963483032402e-05,-0.6223536220974646,0.0025887816114080176,-0.5823365285918064,0.005607860489789342,0.08963987010260382,0.6991948986651959,-0.07774454296989457,0.7376535980742408,-0.205820542086818,0.37074901704538227,-0.2921532737340716,0.19876036399538635
4753.Q96BI1.S22AI_HUMAN.SLC22A18,Solute carrier family 22 member 18,0.3025048608973147,0.18258155161233527,0.3077922077922078,0.17467404944767492,0.5027487052713295,0.0201861513595645,0.45584415584415583,0.037819989003877584,0.5546239177738752,0.009071286623989868,0.5048252022715237,0.019594307883933782,-0.11221071463938077,0.6282003708709452,-0.10988892131321636,0.6353720426995343,-0.38094938196556405,0.088424467642769,-0.4851558498794382,0.025795526861524545,-0.15290364264430284,0.5081666730644544,-0.08989331499509894,0.6983827756159524
4754.Q96BJ3.AIDA_HUMAN.AIDA,"Axin interactor, dorsalization-associated protein",-0.31775066443011163,0.16042499533769655,-0.4622534556135241,0.034876238767876905,-0.393198306372157,0.07784148678572654,-0.4334852066078734,0.04963170373652929,-0.5023239621909507,0.02030895625263179,-0.49077511657964434,0.023883849670291384,0.34064005091822247,0.13077945589220683,0.31726022507699,0.1611072227096812,0.14633273139731473,0.5267723844401511,0.2596791877854366,0.2556349181186395,0.09818691608836841,0.6719867485589095,0.09051256444028409,0.6963998264769341
4755.Q96BM9.ARL8A_HUMAN.ARL8A,ADP-ribosylation factor-like protein 8A,-0.5932447461876755,0.004586944803007449,-0.2155844155844156,0.34796751366229983,-0.6913762496712901,0.0005183303524473552,-0.5662337662337662,0.0074528038366745136,-0.3345219626406282,0.13828845922049143,-0.36556307750696543,0.10318200322506645,-0.5004447215362291,0.0208594908346385,-0.4709525199137844,0.03117148955745955,0.1580657265200318,0.4937758869650863,0.2915420361371046,0.19974480158889527,0.8122623723161069,7.742175448108646e-06,0.606779876216918,0.0035394144753656083
4756.Q96BN8.OTUL_HUMAN.OTULIN,Ubiquitin thioesterase otulin,0.30058379889606124,0.1855139873107624,0.14545454545454545,0.5292829389801046,0.2871565679936427,0.20690377984413486,0.3090909090909091,0.17276827264194702,-0.15323345222368642,0.5072412354911486,-0.13926212476455826,0.5471427623910577,-0.0037702333316015635,0.9870593578408152,0.14352838702134382,0.5348089277078361,0.5954181057113687,0.004403237007527369,0.5367363639652336,0.012119168632606807,-0.48120160888284225,0.027212065725352824,-0.516886561221819,0.016425686226115715
4757.Q96BP3.PPWD1_HUMAN.PPWD1,Peptidylprolyl isomerase domain and WD repeat-containing protein 1,-0.5670710920906822,0.007345928320933793,-0.7064935064935066,0.0003437390796187926,-0.48293879161421344,0.026582353521615823,-0.4896103896103896,0.024270522021007414,-0.7311193241896771,0.00016642491790059964,-0.7485339206095007,9.496304893250814e-05,0.3122056231705569,0.16825589938308355,0.43507042315844846,0.04871081697141723,0.2772994039533048,0.22361302478349598,0.23996152205130922,0.2947703175124918,0.2751923018706808,0.22729649360399817,0.2921532737340716,0.19876036399538635
4758.Q96BQ5.CC127_HUMAN.CCDC127,Coiled-coil domain-containing protein 127,-0.2991427298859055,0.18773460993546587,-0.5103896103896104,0.018076642193560675,-0.26652193541688207,0.24286965683940295,-0.3038961038961039,0.18047767364208747,-0.4089973477109948,0.06562589884062461,-0.4177863742936748,0.05949115389036738,0.7711067567035369,4.2794217848128606e-05,0.7647371870980976,5.405751985343875e-05,-0.25849297563622886,0.2578905306256804,-0.16445961012862312,0.47623337414922073,-0.040975480585466684,0.8600199838342709,-0.04494665749754947,0.8466016043733045
4759.Q96BR5.COA7_HUMAN.COA7,Cytochrome c oxidase assembly factor 7,-0.24600276610262828,0.2824084415450492,-0.01948051948051948,0.9332057914291583,-0.3978427799311608,0.07408694682789271,-0.43636363636363634,0.04796935978332511,-0.09929370291609549,0.6684913130679394,-0.13926212476455826,0.5471427623910577,-0.29957142577806745,0.18707213551373952,-0.29602729823152163,0.19259673729228954,-0.04430905352887646,0.848753377521966,-0.06503630036904642,0.7794156949501034,0.5153212485735877,0.016811875284676318,0.516886561221819,0.016425686226115715
4761.Q96BU1;Q96BU1-2.S1PBP_HUMAN.S100PBP,S100P-binding protein;Isoform 2 of S100P-binding protein,0.23782822008073523,0.2992138633914231,0.3305999941736932,0.14325956057899034,0.35576296230949844,0.11347310653614834,0.4295694191811046,0.051963909440183045,0.5129150182943722,0.017419760730574635,0.43278631673548185,0.05004193488485402,-0.4451370479612947,0.04316646168888281,-0.501800201094453,0.020461212451783017,-0.22808499489169937,0.3200266004264124,-0.13130842621231661,0.5704758248077604,0.09925738166619275,0.6686059179987753,0.1457542780159104,0.5284254368045094
4762.Q96BW1.UPP_HUMAN.UPRT,Uracil phosphoribosyltransferase homolog,0.6806265367274917,0.0006842919138363489,0.5272727272727272,0.014040563252064478,0.573063123937354,0.006617324349650592,0.40129870129870127,0.0713826211069031,0.27088032314688315,0.2349575351974459,0.24370871833797697,0.28706401901271206,0.10772720432480073,0.6420776410483229,0.19361381374233358,0.40039231658237295,0.08317771162350215,0.720006489032869,0.04186244621455861,0.8570196241558181,-0.566084135785132,0.007472036533997281,-0.516886561221819,0.016425686226115715
